id,sales_volume,rating
2921,3132,1.3
2922,7837,3.4
2923,5971,4.8
2924,678,2.6
2925,2022,1.2
2926,7753,5.0
2927,4578,3.1
2928,8370,3.0
2929,5307,1.8
2930,5632,3.0
2931,5966,4.9
2932,7318,3.4
2933,8777,4.2
2934,1223,4.2
2935,8827,3.3
2936,4793,1.7
2937,9828,4.1
2938,247,1.4
2939,5127,2.8
2940,2002,3.0
2941,1998,1.5
2942,4465,3.7
2943,9352,1.7
2944,5202,1.2
2945,6469,2.7
2946,245,2.5
2947,3561,2.9
2948,372,4.3
2949,1358,1.9
2950,88,2.6
2951,5518,4.1
2952,9657,4.0
2953,3932,2.4
2954,9606,2.9
2955,4114,2.1
2956,8033,2.4
2957,7119,5.0
2958,7010,1.5
2959,547,1.9
2960,5864,2.3
2961,8782,3.5
2962,7647,4.2
2963,1662,2.3
2964,4625,5.0
2965,6478,2.5
2966,5147,3.9
2967,6805,4.7
2968,5485,1.4
2969,6377,2.4
2970,8942,4.9
2971,9319,3.2
2972,4238,1.4
2973,919,4.0
2974,2507,1.7
2975,2259,4.8
2976,7893,1.2
2977,4095,3.0
2978,5711,3.1
2979,3194,1.7
2980,9312,3.5
2981,8275,4.5
2982,7344,2.8
2983,9239,1.9
2984,2919,4.8
2985,1117,1.9
2986,8219,2.3
2987,904,1.1
2988,5939,4.6
2989,5373,1.7
2990,6228,2.5
2991,8648,3.1
2992,4281,4.8
2993,3035,2.8
2994,3048,4.4
2995,4495,3.1
2996,3419,4.9
2997,9474,3.3
2998,233,2.3
2999,1793,4.6
3000,2103,1.9
3001,4051,3.3
3002,8561,4.7
3003,2404,3.8
3004,4595,3.3
3005,7095,3.7
3006,7016,3.2
3007,9502,3.6
3008,8303,2.4
3009,1320,4.1
3010,18,4.4
3011,716,3.7
3012,1164,4.8
3013,1177,2.6
3014,8100,2.9
3015,8236,3.3
3016,5723,3.5
3017,8896,3.7
3018,5075,1.8
3019,1091,1.8
3020,9865,1.5
3021,1252,3.6
3022,1521,1.2
3023,5834,1.0
3024,8919,3.3
3025,6081,1.5
3026,920,3.7
3027,5824,2.9
3028,6928,1.1
3029,5264,1.3
3030,162,4.2
3031,88,1.9
3032,5753,1.2
3033,8815,2.4
3034,1118,1.6
3035,5150,4.0
3036,502,4.7
3037,1947,3.6
3038,2054,4.0
3039,6255,1.3
3040,6183,1.3
3041,6515,3.8
3042,1369,1.3
3043,7506,3.0
3044,1249,1.6
3045,6256,2.7
3046,6651,2.5
3047,5961,4.6
3048,1765,4.3
3049,9870,3.2
3050,3062,4.1
3051,4109,3.6
3052,6833,3.0
3053,567,3.7
3054,913,1.4
3055,5885,5.0
3056,7121,2.7
3057,6615,2.0
3058,6074,2.9
3059,1646,2.6
3060,7543,4.2
3061,6021,2.8
3062,64,1.6
3063,6148,1.1
3064,315,4.5
3065,9764,2.0
3066,2323,1.6
3067,6115,3.8
3068,3742,2.4
3069,9335,2.6
3070,9751,4.3
3071,5939,4.5
3072,6708,4.9
3073,101,2.4
3074,3917,3.4
3075,1273,2.9
3076,8149,3.3
3077,2824,4.5
3078,9670,4.3
3079,4782,4.2
3080,2469,2.6
3081,9634,2.7
3082,3096,4.7
3083,1124,4.4
3084,3388,3.9
3085,7016,1.6
3086,5251,1.2
3087,5101,3.4
3088,1647,4.4
3089,5151,4.3
3090,8032,1.2
3091,8012,4.0
3092,6776,1.9
3093,4361,4.2
3094,5410,4.0
3095,2499,4.1
3096,5865,1.7
3097,7502,4.2
3098,223,1.7
3099,6381,1.1
3100,2586,4.1
3101,6152,3.7
3102,5268,2.9
3103,1691,3.2
3104,5362,2.7
3105,1968,3.1
3106,7770,2.5
3107,5138,2.4
3108,4118,2.3
3109,1031,1.8
3110,6635,1.3
3111,1401,4.7
3112,5551,2.3
3113,3201,1.0
3114,2407,2.7
3115,3237,3.4
3116,9314,1.2
3117,4608,2.9
3118,6739,3.4
3119,2849,4.3
3120,7386,2.0
3121,5397,1.3
3122,3323,4.3
3123,3583,5.0
3124,4582,4.0
3125,4194,4.6
3126,4491,3.6
3127,8454,1.9
3128,5459,3.8
3129,9855,2.0
3130,1734,2.2
3131,3078,2.2
3132,1976,1.3
3133,6613,1.5
3134,1588,4.3
3135,5441,4.9
3136,671,3.7
3137,5125,4.6
3138,221,2.5
3139,7140,3.1
3140,1354,3.5
3141,7279,1.9
3142,7845,1.1
3143,3249,2.3
3144,3105,2.2
3145,7701,3.4
3146,822,3.9
3147,5034,1.2
3148,1647,4.3
3149,1291,3.2
3150,151,2.8
3151,9186,4.1
3152,633,2.6
3153,938,2.7
3154,2602,4.0
3155,4280,1.7
3156,699,2.9
3157,4282,2.7
3158,255,4.3
3159,4485,2.9
3160,1732,2.1
3161,5804,1.5
3162,7763,1.4
3163,7231,1.9
3164,3649,2.2
3165,2039,3.0
3166,2047,1.2
3167,8337,1.8
3168,7339,4.8
3169,1093,3.1
3170,2420,2.8
3171,2407,1.7
3172,1371,3.8
3173,8068,2.1
3174,3279,3.4
3175,7252,4.9
3176,2099,4.4
3177,1328,1.2
3178,2605,4.7
3179,7886,1.4
3180,4178,4.3
3181,7015,3.5
3182,5057,1.2
3183,612,1.3
3184,9034,3.8
3185,5004,1.1
3186,6289,2.9
3187,72,2.6
3188,1658,4.6
3189,4345,2.5
3190,3581,3.1
3191,3998,1.5
3192,1475,2.0
3193,2701,4.4
3194,3242,4.1
3195,8003,2.0
3196,9567,4.3
3197,2128,1.7
3198,461,2.9
3199,5447,3.6
3200,1878,4.8
3201,1250,2.6
3202,6822,3.0
3203,2360,1.9
3204,8773,3.4
3205,5611,1.8
3206,5747,3.1
3207,170,3.4
3208,5756,4.4
3209,7046,3.3
3210,5698,1.8
3211,2481,2.4
3212,1940,4.6
3213,4085,3.9
3214,2568,2.2
3215,2462,4.5
3216,7937,2.3
3217,6755,2.0
3218,3791,1.2
3219,5936,4.9
3220,2006,3.7
3221,8145,2.3
3222,2268,2.4
3223,2374,2.2
3224,6962,1.6
3225,9937,2.1
3226,191,1.3
3227,2749,2.2
3228,961,2.9
3229,7201,1.1
3230,2542,4.9
3231,5239,2.1
3232,7705,4.2
3233,9732,2.0
3234,2560,2.2
3235,2988,1.6
3236,1001,2.5
3237,997,2.8
3238,8630,4.6
3239,978,1.3
3240,3955,4.1
3241,26,2.1
3242,366,3.7
3243,8385,1.6
3244,7515,3.7
3245,7484,2.8
3246,1563,1.5
3247,4598,2.1
3248,9754,1.5
3249,3398,2.0
3250,342,4.9
3251,7370,4.2
3252,6571,4.2
3253,8826,4.8
3254,2175,1.8
3255,9597,2.0
3256,2675,2.9
3257,3723,1.9
3258,2728,2.0
3259,7675,2.8
3260,130,5.0
3261,4238,3.3
3262,5207,4.6
3263,7648,2.5
3264,9264,3.1
3265,2549,4.8
3266,5608,1.7
3267,7263,3.6
3268,4789,4.6
3269,7972,3.7
3270,5401,4.0
3271,7285,1.4
3272,5702,4.1
3273,548,3.3
3274,8292,3.1
3275,2363,3.9
3276,6729,2.2
3277,6571,3.0
3278,2835,3.2
3279,1404,2.4
3280,3597,1.9
3281,3460,1.1
3282,6393,3.3
3283,9983,1.0
3284,3951,2.9
3285,9252,3.0
3286,8169,4.1
3287,4018,3.5
3288,7351,3.8
3289,3100,1.4
3290,9423,1.8
3291,4272,2.0
3292,6287,4.0
3293,4813,4.2
3294,5615,4.9
3295,6896,4.7
3296,2736,3.5
3297,8085,4.1
3298,2997,4.5
3299,2150,1.2
3300,1089,4.9
3301,1509,3.5
3302,2804,4.6
3303,7744,2.2
3304,5578,2.2
3305,4577,3.5
3306,2216,4.0
3307,7787,2.5
3308,5257,4.7
3309,8883,3.5
3310,9466,1.9
3311,8295,3.1
3312,5677,4.3
3313,1904,1.4
3314,8725,4.2
3315,7065,3.4
3316,7882,2.7
3317,4978,1.5
3318,1898,1.9
3319,9714,3.2
3320,1351,2.3
3321,3023,4.8
3322,6179,2.8
3323,189,1.1
3324,5975,2.4
3325,8200,4.3
3326,1945,1.3
3327,6990,1.3
3328,8267,2.0
3329,9965,1.2
3330,4485,2.2
3331,5355,3.7
3332,6854,3.9
3333,2225,2.0
3334,6199,3.8
3335,3148,3.7
3336,4460,1.7
3337,5572,3.9
3338,2626,3.5
3339,8618,4.7
3340,2559,2.2
3341,6257,4.9
3342,3701,4.6
3343,8321,1.1
3344,5090,4.0
3345,6408,3.3
3346,1203,1.5
3347,9289,2.0
3348,5959,4.0
3349,2363,4.7
3350,7875,4.2
3351,1636,4.5
3352,5774,1.7
3353,9986,4.3
3354,8384,2.2
3355,1443,1.9
3356,3539,4.6
3357,4993,2.2
3358,9759,3.4
3359,2992,3.2
3360,9734,2.2
3361,2602,1.4
3362,4572,1.9
3363,4295,3.2
3364,2751,4.9
3365,8686,2.7
3366,9157,1.5
3367,8150,3.5
3368,4653,1.3
3369,2261,1.9
3370,2725,1.7
3371,3858,2.8
3372,6304,3.8
3373,1216,4.0
3374,9906,2.1
3375,4636,4.1
3376,5665,2.5
3377,166,5.0
3378,7995,3.7
3379,1926,1.9
3380,8344,3.7
3381,7600,1.7
3382,3197,3.6
3383,6885,2.4
3384,4125,4.3
3385,8132,3.4
3386,7679,2.5
3387,2509,3.8
3388,6688,1.7
3389,6602,1.4
3390,305,3.2
3391,4107,4.7
3392,1938,3.8
3393,7574,4.4
3394,4424,2.7
3395,3183,3.0
3396,1392,1.0
3397,3612,3.1
3398,4213,1.4
3399,2732,3.6
3400,6497,3.6
3401,6058,3.8
3402,7189,1.2
3403,9440,3.8
3404,1571,4.7
3405,7605,1.5
3406,9624,3.2
3407,522,3.4
3408,1279,2.2
3409,2003,2.2
3410,7098,2.1
3411,447,4.3
3412,8910,1.5
3413,3825,2.4
3414,404,3.5
3415,1635,2.1
3416,2375,1.7
3417,6439,3.9
3418,6834,1.6
3419,6981,2.5
3420,7218,4.1
3421,6014,3.2
3422,496,2.7
3423,1872,4.1
3424,9365,2.9
3425,6106,2.6
3426,4796,3.9
3427,918,1.3
3428,7403,1.8
3429,3877,3.3
3430,8148,1.1
3431,1261,4.9
3432,9546,3.2
3433,8499,2.3
3434,8289,5.0
3435,2150,2.2
3436,4095,2.5
3437,5142,4.4
3438,7639,4.5
3439,4288,4.1
3440,1835,3.3
3441,1136,4.7
3442,5941,3.4
3443,536,2.4
3444,7594,3.9
3445,6044,4.8
3446,9810,1.9
3447,159,1.8
3448,7000,3.5
3449,7089,3.2
3450,1502,3.2
3451,2243,2.4
3452,7515,2.8
3453,9344,4.6
3454,4367,1.9
3455,2698,3.0
3456,5336,3.5
3457,850,4.1
3458,589,3.9
3459,1954,4.3
3460,9749,1.2
3461,3641,1.3
3462,8075,2.6
3463,2864,4.9
3464,6482,3.1
3465,3098,2.2
3466,7766,4.4
3467,1485,2.1
3468,241,1.5
3469,5714,3.3
3470,9924,4.7
3471,7852,1.6
3472,5582,2.7
3473,3778,1.4
3474,6018,2.2
3475,3095,3.4
3476,1577,3.7
3477,1666,2.1
3478,3057,1.8
3479,2441,4.4
3480,6624,1.7
3481,1795,1.1
3482,575,2.0
3483,3392,3.0
3484,4518,2.0
3485,8719,1.8
3486,9816,4.5
3487,911,3.9
3488,180,4.8
3489,4911,2.3
3490,9035,2.5
3491,2626,5.0
3492,9707,2.4
3493,8166,1.8
3494,5014,1.0
3495,6030,4.4
3496,4015,4.8
3497,9745,4.9
3498,425,4.9
3499,782,3.1
3500,1086,2.4
3501,1284,3.9
3502,2627,4.5
3503,5357,3.0
3504,679,3.6
3505,9614,3.1
3506,5394,1.9
3507,2857,3.9
3508,6013,4.8
3509,2114,3.3
3510,1667,1.8
3511,8518,3.5
3512,4416,2.1
3513,5502,3.7
3514,9890,2.2
3515,1006,1.1
3516,8931,2.0
3517,160,3.9
3518,6657,4.3
3519,1204,2.8
3520,5432,1.5
3521,8568,3.3
3522,6092,3.3
3523,2400,3.4
3524,8001,2.1
3525,8632,3.5
3526,8832,1.3
3527,3347,3.7
3528,162,3.4
3529,5617,1.3
3530,2403,5.0
3531,4,2.8
3532,9724,1.4
3533,7962,3.4
3534,4667,4.8
3535,4306,3.3
3536,7574,1.8
3537,7190,3.4
3538,8123,4.0
3539,7669,1.7
3540,5041,4.3
3541,6958,4.8
3542,710,1.0
3543,6537,1.3
3544,3225,1.4
3545,8951,1.8
3546,5757,1.1
3547,165,2.3
3548,4490,2.3
3549,3826,4.5
3550,1531,1.1
3551,9105,1.7
3552,7376,4.2
3553,9248,4.0
3554,8076,3.7
3555,3342,1.5
3556,4036,1.9
3557,3159,2.2
3558,4975,2.7
3559,6451,4.6
3560,9172,4.9
3561,295,2.5
3562,7643,2.6
3563,5019,4.4
3564,4645,3.8
3565,3055,2.8
3566,6803,4.5
3567,7859,2.2
3568,5123,3.6
3569,5468,4.1
3570,8387,1.9
3571,5248,4.2
3572,9353,3.8
3573,9949,4.8
3574,9937,1.3
3575,7584,5.0
3576,7472,1.5
3577,8098,3.7
3578,4868,1.9
3579,287,4.0
3580,3987,2.9
3581,8724,3.7
3582,2842,1.8
3583,9318,4.0
3584,3533,4.3
3585,3830,1.5
3586,9985,4.8
3587,3964,3.0
3588,7860,1.6
3589,1198,1.2
3590,3858,3.0
3591,6359,4.6
3592,9479,4.7
3593,1905,4.7
3594,506,1.4
3595,3075,3.4
3596,7904,1.2
3597,4128,2.0
3598,9472,1.4
3599,3299,1.5
3600,5226,4.6
3601,7447,4.4
3602,2207,4.2
3603,3653,1.5
3604,8448,1.6
3605,2070,4.8
3606,6437,1.2
3607,1654,3.8
3608,143,4.1
3609,4497,2.7
3610,2468,4.2
3611,8104,3.8
3612,1812,1.9
3613,46,4.0
3614,9912,3.5
3615,2001,4.6
3616,1598,2.2
3617,9946,3.5
3618,9811,1.4
3619,8124,4.4
3620,5715,4.7
3621,8127,2.7
3622,3028,4.7
3623,201,1.0
3624,2091,1.2
3625,2217,3.5
3626,7971,3.9
3627,9792,1.1
3628,7333,3.6
3629,1174,4.9
3630,5419,1.5
3631,4528,3.6
3632,3479,3.5
3633,2106,4.3
3634,8438,1.9
3635,3734,3.2
3636,9860,4.8
3637,6067,2.8
3638,1194,1.0
3639,9932,4.9
3640,2888,3.7
3641,8073,4.6
3642,392,1.7
3643,6336,2.0
3644,7324,2.4
3645,438,3.6
3646,2656,1.2
3647,2013,4.8
3648,6211,3.1
3649,6619,3.1
3650,6583,2.6
3651,7982,4.0
3652,2879,3.4
3653,182,4.2
3654,9280,1.8
3655,6772,2.6
3656,2339,3.2
3657,402,2.3
3658,2817,2.2
3659,3760,1.0
3660,9100,2.8
3661,1115,1.6
3662,7358,4.7
3663,1918,1.3
3664,2533,3.4
3665,9572,1.1
3666,1189,2.0
3667,5659,4.6
3668,620,2.2
3669,2277,1.1
3670,955,2.1
3671,2769,4.8
3672,4268,3.4
3673,2289,2.1
3674,426,3.4
3675,8370,3.3
3676,9159,2.1
3677,6134,2.5
3678,2608,3.5
3679,743,4.3
3680,7128,4.9
3681,6324,2.7
3682,3554,2.3
3683,502,2.3
3684,395,4.8
3685,7252,2.0
3686,3282,1.2
3687,4054,3.8
3688,3666,2.9
3689,5484,1.9
3690,9432,1.5
3691,2208,3.6
3692,4613,4.9
3693,7068,1.7
3694,489,1.6
3695,2746,1.7
3696,2957,1.5
3697,6580,4.9
3698,1459,2.7
3699,5463,3.5
3700,2886,2.5
3701,1324,1.6
3702,1386,4.8
3703,8893,3.3
3704,4608,2.8
3705,939,4.7
3706,5764,1.6
3707,1167,4.7
3708,9408,3.1
3709,9288,2.6
3710,8538,2.1
3711,4616,2.3
3712,748,3.1
3713,9904,1.5
3714,3211,2.4
3715,8458,1.9
3716,685,4.7
3717,6590,1.6
3718,7709,4.1
3719,7330,3.7
3720,3262,3.6
3721,7213,4.4
3722,2250,2.1
3723,6495,1.6
3724,7407,1.2
3725,3534,3.5
3726,3284,2.7
3727,5181,1.2
3728,1381,1.9
3729,1721,4.4
3730,2913,2.0
3731,680,4.0
3732,1896,1.1
3733,9286,3.9
3734,9561,4.4
3735,3397,3.0
3736,7911,3.2
3737,6202,2.4
3738,179,2.0
3739,5878,3.1
3740,9350,3.4
3741,9478,3.1
3742,5601,1.1
3743,4062,2.6
3744,5954,1.4
3745,6557,4.3
3746,5242,1.9
3747,6009,4.2
3748,6213,4.6
3749,4536,1.1
3750,2050,4.7
3751,971,1.8
3752,5739,4.2
3753,5644,3.8
3754,3072,1.4
3755,6757,3.2
3756,9877,3.0
3757,9026,3.7
3758,1261,3.6
3759,8587,4.9
3760,8790,1.8
3761,7048,3.9
3762,5844,3.7
3763,7288,4.3
3764,3526,3.0
3765,9935,3.3
3766,2131,4.7
3767,3544,3.1
3768,1364,1.9
3769,6643,1.2
3770,676,3.9
3771,7624,3.3
3772,4184,3.5
3773,2652,2.0
3774,7628,2.9
3775,6649,1.4
3776,5449,3.5
3777,2344,1.9
3778,719,2.0
3779,8945,2.6
3780,6150,3.8
3781,6649,1.1
3782,2090,2.3
3783,4390,4.4
3784,8821,1.2
3785,3326,1.5
3786,6558,4.3
3787,8197,3.6
3788,4076,2.2
3789,4023,4.2
3790,8310,4.2
3791,909,4.6
3792,1166,2.3
3793,7514,1.9
3794,4023,1.4
3795,5657,4.6
3796,1340,2.9
3797,1219,1.2
3798,7685,2.1
3799,1953,3.6
3800,2491,4.1
3801,9155,2.5
3802,7151,3.7
3803,2321,1.4
3804,8111,4.0
3805,3059,3.3
3806,1655,1.0
3807,8337,4.5
3808,8368,2.7
3809,2795,4.9
3810,6984,2.6
3811,7055,4.7
3812,6548,3.8
3813,4470,4.4
3814,1416,2.7
3815,6146,1.5
3816,1877,1.3
3817,4585,4.8
3818,6857,1.7
3819,6754,1.7
3820,2695,4.4
3821,6771,2.6
3822,7269,2.1
3823,6915,4.3
3824,7927,3.8
3825,676,4.8
3826,5735,2.0
3827,8650,1.8
3828,2978,3.3
3829,9177,1.9
3830,8912,4.8
3831,4285,4.4
3832,7297,2.6
3833,6621,4.1
3834,2827,4.0
3835,5579,3.4
3836,5042,2.5
3837,2398,1.4
3838,4042,4.6
3839,4873,4.1
3840,40,2.8
3841,220,4.6
3842,9379,1.3
3843,5271,3.5
3844,6531,2.3
3845,7798,1.9
3846,4671,2.6
3847,3486,4.8
3848,2321,2.2
3849,7017,4.8
3850,3873,4.7
3851,6151,2.0
3852,37,4.4
3853,642,3.4
3854,6975,3.1
3855,6597,1.4
3856,8728,1.9
3857,8914,4.1
3858,2742,2.9
3859,3508,2.5
3860,6196,4.2
3861,4695,2.0
3862,3140,4.6
3863,4162,2.0
3864,1768,4.7
3865,3878,4.2
3866,4130,4.9
3867,9806,1.4
3868,9531,2.8
3869,9326,4.0
3870,6976,1.6
3871,9871,2.9
3872,3246,1.6
3873,4321,3.5
3874,2979,4.1
3875,4593,4.0
3876,4561,3.5
3877,9101,1.2
3878,8096,3.5
3879,9680,1.2
3880,5924,3.5
3881,1141,2.5
3882,9883,1.3
3883,7418,1.6
3884,8818,2.1
3885,8375,4.2
3886,8958,3.5
3887,8682,4.8
3888,5114,3.4
3889,66,3.2
3890,7252,4.6
3891,5373,1.4
3892,9142,1.6
3893,8155,1.2
3894,6246,2.4
3895,3538,4.6
3896,1150,1.7
3897,5900,2.3
3898,5685,2.6
3899,3973,3.1
3900,6974,2.3
3901,614,2.6
3902,7972,4.4
3903,8359,4.2
3904,9258,2.6
3905,1117,1.1
3906,7736,1.3
3907,5979,4.6
3908,8158,3.5
3909,9401,4.4
3910,1101,1.0
3911,177,2.3
3912,5982,1.2
3913,5262,2.0
3914,5977,3.2
3915,9458,1.7
3916,2938,3.0
3917,6169,1.1
3918,6852,3.1
3919,5785,2.1
3920,7895,3.9
3921,5028,2.1
3922,6134,1.6
3923,9088,3.4
3924,841,3.5
3925,8510,2.2
3926,2662,4.6
3927,6173,2.6
3928,1089,2.8
3929,8913,2.0
3930,9043,3.1
3931,9002,3.7
3932,3858,3.1
3933,2447,1.4
3934,7523,3.1
3935,6369,3.9
3936,3816,3.1
3937,8252,3.3
3938,4336,3.4
3939,9452,3.8
3940,5495,1.4
3941,4066,2.7
3942,1708,4.4
3943,9143,4.7
3944,6354,2.7
3945,6777,1.9
3946,9950,1.8
3947,191,1.0
3948,1526,3.0
3949,8047,2.9
3950,6740,4.6
3951,1598,3.9
3952,5631,4.7
3953,500,4.0
3954,2641,4.6
3955,1084,2.1
3956,3890,3.9
3957,318,2.0
3958,3042,3.5
3959,4090,2.8
3960,6994,3.9
3961,1495,3.0
3962,3336,1.4
3963,8269,4.2
3964,7506,3.8
3965,7469,2.4
3966,6968,2.0
3967,3600,3.1
3968,1951,3.1
3969,6030,4.0
3970,6424,4.0
3971,1495,3.5
3972,3577,4.5
3973,9018,1.9
3974,7972,1.4
3975,4795,2.2
3976,3,2.4
3977,3408,3.4
3978,7925,4.2
3979,5636,4.4
3980,6297,2.0
3981,4410,4.7
3982,8634,4.2
3983,608,4.1
3984,7937,3.4
3985,5740,2.8
3986,3479,3.8
3987,5060,4.6
3988,6226,2.7
3989,5142,4.8
3990,680,4.9
3991,15,4.1
3992,2511,3.7
3993,7139,3.0
3994,16,1.1
3995,9809,4.9
3996,220,3.0
3997,606,4.2
3998,9153,1.3
3999,9850,3.5
4000,3395,3.9
4001,7926,3.2
4002,3629,1.6
4003,3238,1.9
4004,3053,2.8
4005,626,4.7
4006,2484,2.3
4007,4186,2.5
4008,5210,3.5
4009,2006,1.8
4010,4197,3.8
4011,3507,2.4
4012,6768,4.0
4013,4322,4.9
4014,5991,3.8
4015,1692,1.3
4016,7009,2.7
4017,7607,2.7
4018,8110,4.8
4019,1115,3.6
4020,3841,1.0
4021,8320,1.8
4022,3978,2.9
4023,8865,1.2
4024,5210,2.2
4025,8151,4.4
4026,4053,3.8
4027,4681,1.2
4028,7655,1.1
4029,8371,3.6
4030,2073,5.0
4031,4313,1.4
4032,9512,3.5
4033,5354,4.7
4034,3862,4.6
4035,5701,2.4
4036,8018,4.1
4037,8746,1.6
4038,2352,1.7
4039,4940,1.3
4040,2957,3.1
4041,3286,2.8
4042,1415,3.3
4043,102,3.1
4044,5227,3.6
4045,8413,3.3
4046,5282,2.7
4047,5996,1.1
4048,1669,2.7
4049,4023,3.5
4050,3935,4.5
4051,5217,4.4
4052,6158,1.2
4053,1259,1.7
4054,9439,2.4
4055,3705,4.9
4056,4524,2.8
4057,5307,1.6
4058,3360,4.2
4059,1363,1.3
4060,4978,3.9
4061,6508,1.7
4062,3795,3.1
4063,4401,4.6
4064,8935,2.8
4065,8197,2.8
4066,4517,2.6
4067,1217,1.9
4068,6593,1.3
4069,1004,2.6
4070,887,3.4
4071,9255,4.0
4072,1828,4.4
4073,3475,3.0
4074,2424,3.7
4075,5708,1.5
4076,1993,2.5
4077,1958,4.2
4078,7388,2.7
4079,959,4.2
4080,9313,2.7
4081,1380,1.1
4082,7396,3.4
4083,5450,4.1
4084,7422,1.7
4085,6255,2.5
4086,5833,4.5
4087,1020,3.4
4088,4412,5.0
4089,4982,3.6
4090,7224,1.8
4091,1846,1.3
4092,9602,4.5
4093,32,3.2
4094,7256,1.9
4095,1588,3.0
4096,9064,2.0
4097,9670,3.0
4098,9014,3.1
4099,4037,4.6
4100,6320,4.1
4101,2114,3.1
4102,1284,2.2
4103,9510,3.2
4104,5874,3.4
4105,9197,1.8
4106,3024,1.1
4107,9929,4.3
4108,3502,4.4
4109,6464,1.9
4110,351,3.6
4111,9560,4.3
4112,8543,2.6
4113,4255,3.2
4114,974,1.4
4115,7195,2.5
4116,904,4.4
4117,5502,4.7
4118,6563,4.8
4119,7803,3.7
4120,4255,2.4
4121,2280,3.7
4122,4159,1.5
4123,1932,3.0
4124,1980,3.3
4125,7183,4.7
4126,871,3.6
4127,6862,1.2
4128,2278,1.3
4129,1176,1.0
4130,9819,2.7
4131,2308,2.4
4132,7290,2.0
4133,4508,1.4
4134,8971,2.6
4135,137,4.7
4136,3626,3.4
4137,939,2.6
4138,6329,3.1
4139,1198,1.3
4140,6731,4.6
4141,9988,1.0
4142,244,2.7
4143,174,2.4
4144,8859,3.8
4145,9609,2.1
4146,8291,2.4
4147,5542,2.5
4148,6509,1.7
4149,7874,1.6
4150,120,3.5
4151,8269,4.4
4152,3318,2.6
4153,5848,1.1
4154,4787,4.9
4155,3895,3.8
4156,8900,1.5
4157,3073,1.1
4158,2507,3.2
4159,1523,4.6
4160,504,1.7
4161,1604,1.7
4162,3832,2.2
4163,379,3.9
4164,7269,1.6
4165,2197,2.0
4166,2840,3.8
4167,5095,1.8
4168,8330,1.7
4169,7774,4.0
4170,8947,3.0
4171,7550,3.2
4172,4200,1.5
4173,2723,3.3
4174,1398,2.9
4175,3140,1.8
4176,3352,1.4
4177,6556,3.3
4178,2205,3.8
4179,7918,3.9
4180,6052,2.2
4181,8718,1.0
4182,2647,2.1
4183,8383,2.3
4184,9013,3.7
4185,8355,3.6
4186,7618,4.1
4187,8735,3.3
4188,8300,2.3
4189,6628,4.1
4190,5400,1.8
4191,3694,2.6
4192,4153,3.1
4193,3354,3.5
4194,4472,4.2
4195,8754,3.3
4196,120,4.6
4197,5382,3.9
4198,9779,3.1
4199,9868,4.9
4200,510,1.2
4201,341,4.4
4202,2342,1.2
4203,5299,4.8
4204,4264,1.8
4205,5253,1.0
4206,9465,1.7
4207,3230,2.1
4208,1865,2.0
4209,4676,2.4
4210,5743,1.5
4211,7168,1.1
4212,9266,4.7
4213,5561,4.7
4214,5278,3.7
4215,6264,1.9
4216,7243,1.1
4217,4861,3.8
4218,9707,4.7
4219,9442,3.1
4220,200,2.1
4221,9049,1.9
4222,5488,1.2
4223,1035,3.5
4224,1972,1.8
4225,4511,4.2
4226,5857,2.6
4227,8987,4.2
4228,6815,3.2
4229,4330,4.0
4230,3391,3.7
4231,4850,2.8
4232,774,1.2
4233,2676,4.9
4234,3411,1.3
4235,1159,2.6
4236,4419,4.7
4237,7659,2.6
4238,2051,2.2
4239,9343,4.7
4240,710,2.2
4241,5388,1.4
4242,7885,4.7
4243,2472,1.5
4244,1356,2.6
4245,5355,1.5
4246,8270,1.3
4247,7823,4.3
4248,5107,4.3
4249,2456,3.3
4250,1187,1.9
4251,5447,4.3
4252,5482,1.9
4253,8404,4.2
4254,2037,2.8
4255,8235,1.6
4256,8998,2.8
4257,5946,5.0
4258,7412,2.1
4259,5811,4.1
4260,6483,1.9
4261,6351,2.1
4262,4614,2.9
4263,8508,2.9
4264,5228,1.4
4265,9144,4.0
4266,7777,4.5
4267,1895,2.0
4268,8242,2.8
4269,1168,1.8
4270,2962,3.7
4271,9225,1.2
4272,2188,2.3
4273,2060,4.7
4274,4182,4.8
4275,7263,4.1
4276,4549,5.0
4277,5172,1.5
4278,8028,1.4
4279,2403,2.2
4280,1440,2.2
4281,6429,3.5
4282,115,1.1
4283,5983,1.2
4284,257,1.7
4285,200,3.7
4286,7549,2.3
4287,732,2.2
4288,2282,4.9
4289,1295,3.6
4290,54,3.5
4291,1829,2.1
4292,9365,2.9
4293,6617,1.7
4294,7744,3.1
4295,5729,3.1
4296,372,1.4
4297,3730,1.2
4298,4203,4.7
4299,160,1.7
4300,4230,4.4
4301,1920,4.6
4302,7139,3.8
4303,8142,2.2
4304,9749,2.2
4305,8334,1.1
4306,4808,4.2
4307,5770,3.0
4308,371,1.6
4309,4974,1.2
4310,2265,2.0
4311,9256,4.2
4312,2115,4.3
4313,4183,3.9
4314,3363,1.3
4315,7354,2.2
4316,3371,3.1
4317,1574,3.5
4318,655,3.1
4319,1941,3.1
4320,440,4.1
4321,2845,4.8
4322,7056,4.1
4323,2369,3.3
4324,3311,4.7
4325,6708,4.1
4326,7209,4.7
4327,256,3.8
4328,1428,1.1
4329,4808,2.4
4330,7282,3.0
4331,8263,1.7
4332,9545,2.0
4333,7478,2.5
